"","cent.Camr_Nm","cent.Latitud","cent.Longitd","na.rm"
"8572","C9-10R",9.463,-83.5013,TRUE
"8573","C9-10R",9.463,-83.5013,TRUE
"8574","C9-10R",9.463,-83.5013,TRUE
"8575","C9-10R",9.463,-83.5013,TRUE
"8576","C9-10R",9.463,-83.5013,TRUE
"8577","C9-10R",9.463,-83.5013,TRUE
"8578","C9-10R",9.463,-83.5013,TRUE
"8579","C9-10R",9.463,-83.5013,TRUE
"8580","C9-10R",9.463,-83.5013,TRUE
"8581","C9-10R",9.463,-83.5013,TRUE
"8582","C9-10R",9.463,-83.5013,TRUE
"8583","C9-10R",9.463,-83.5013,TRUE
"8584","C9-10R",9.463,-83.5013,TRUE
"8585","C9-10R",9.463,-83.5013,TRUE
"8586","C9-10R",9.463,-83.5013,TRUE
"8587","C9-10R",9.463,-83.5013,TRUE
"8588","C9-10R",9.463,-83.5013,TRUE
"8589","C9-10R",9.463,-83.5013,TRUE
"8590","C9-10R",9.463,-83.5013,TRUE
"8591","C9-10R",9.463,-83.5013,TRUE
"8592","C9-10R",9.463,-83.5013,TRUE
"8593","C9-10R",9.463,-83.5013,TRUE
"8594","C9-10R",9.463,-83.5013,TRUE
"8595","C9-10R",9.463,-83.5013,TRUE
"8596","C9-10R",9.463,-83.5013,TRUE
"8597","C9-10R",9.463,-83.5013,TRUE
"8598","C9-10R",9.463,-83.5013,TRUE
"8599","C9-10R",9.463,-83.5013,TRUE
"8600","C9-10R",9.463,-83.5013,TRUE
"8601","C9-10R",9.463,-83.5013,TRUE
"8602","C9-10R",9.463,-83.5013,TRUE
"8603","C9-10R",9.463,-83.5013,TRUE
"8604","C9-10R",9.463,-83.5013,TRUE
"8605","C9-10R",9.463,-83.5013,TRUE
"8606","C9-10R",9.463,-83.5013,TRUE
"8607","C9-10R",9.463,-83.5013,TRUE
"8608","C9-10R",9.463,-83.5013,TRUE
"8609","C9-10R",9.463,-83.5013,TRUE
"8610","C9-10R",9.463,-83.5013,TRUE
"8611","C9-10R",9.463,-83.5013,TRUE
"8612","C9-10R",9.463,-83.5013,TRUE
"8613","C9-10R",9.463,-83.5013,TRUE
"8614","C9-10R",9.463,-83.5013,TRUE
"8615","C9-10R",9.463,-83.5013,TRUE
"8616","C9-10R",9.463,-83.5013,TRUE
"8617","C9-10R",9.463,-83.5013,TRUE
"8618","C9-10R",9.463,-83.5013,TRUE
"8619","C9-10R",9.463,-83.5013,TRUE
"8620","C9-10R",9.463,-83.5013,TRUE
"8621","C9-10R",9.463,-83.5013,TRUE
"8622","C9-10R",9.463,-83.5013,TRUE
"8623","C9-10R",9.463,-83.5013,TRUE
"8624","C9-10R",9.463,-83.5013,TRUE
"8625","C9-10R",9.463,-83.5013,TRUE
"8626","C9-10R",9.463,-83.5013,TRUE
"8627","C9-10R",9.463,-83.5013,TRUE
"8628","C9-10R",9.463,-83.5013,TRUE
"8629","C9-10R",9.463,-83.5013,TRUE
"8630","C9-10R",9.463,-83.5013,TRUE
"8631","C9-10R",9.463,-83.5013,TRUE
"8632","C9-10R",9.463,-83.5013,TRUE
"8633","C9-10R",9.463,-83.5013,TRUE
"8634","C9-10R",9.463,-83.5013,TRUE
"8635","C9-10R",9.463,-83.5013,TRUE
"8636","C9-10R",9.463,-83.5013,TRUE
"8637","C9-10R",9.463,-83.5013,TRUE
"8638","C9-10R",9.463,-83.5013,TRUE
"8639","C9-10R",9.463,-83.5013,TRUE
"8640","C9-10R",9.463,-83.5013,TRUE
"8641","C9-10R",9.463,-83.5013,TRUE
"8642","C9-10R",9.463,-83.5013,TRUE
"8643","C9-10R",9.463,-83.5013,TRUE
"8644","C9-10R",9.463,-83.5013,TRUE
"8645","C9-10R",9.463,-83.5013,TRUE
"8646","C9-10R",9.463,-83.5013,TRUE
"8647","C9-10R",9.463,-83.5013,TRUE
"8648","C9-10R",9.463,-83.5013,TRUE
"8649","C9-10R",9.463,-83.5013,TRUE
"8650","C9-10R",9.463,-83.5013,TRUE
"8651","C9-10R",9.463,-83.5013,TRUE
"8652","C9-10R",9.463,-83.5013,TRUE
"8653","C9-10R",9.463,-83.5013,TRUE
"8654","C9-10R",9.463,-83.5013,TRUE
"8655","C9-10R",9.463,-83.5013,TRUE
"8656","C9-10R",9.463,-83.5013,TRUE
"8657","C9-10R",9.463,-83.5013,TRUE
"8658","C9-10R",9.463,-83.5013,TRUE
"8659","C9-10R",9.463,-83.5013,TRUE
"8660","C9-10R",9.463,-83.5013,TRUE
"8661","C9-10R",9.463,-83.5013,TRUE
"8662","C9-10R",9.463,-83.5013,TRUE
"8663","C9-10R",9.463,-83.5013,TRUE
"8664","C9-10R",9.463,-83.5013,TRUE
"8665","C9-10R",9.463,-83.5013,TRUE
"8666","C9-10R",9.463,-83.5013,TRUE
"8667","C9-10R",9.463,-83.5013,TRUE
"8668","C9-10R",9.463,-83.5013,TRUE
"8669","C9-10R",9.463,-83.5013,TRUE
"8670","C9-10R",9.463,-83.5013,TRUE
"8671","C9-10R",9.463,-83.5013,TRUE
"8672","C9-10R",9.463,-83.5013,TRUE
"8673","C9-10R",9.463,-83.5013,TRUE
"8674","C9-10R",9.463,-83.5013,TRUE
"8675","C9-10R",9.463,-83.5013,TRUE
"8676","C9-10R",9.463,-83.5013,TRUE
"8677","C9-10R",9.463,-83.5013,TRUE
"8678","C9-10R",9.463,-83.5013,TRUE
"8679","C9-10R",9.463,-83.5013,TRUE
"8680","C9-10R",9.463,-83.5013,TRUE
"8681","C9-10R",9.463,-83.5013,TRUE
"8682","C9-10R",9.463,-83.5013,TRUE
"8683","C9-10R",9.463,-83.5013,TRUE
"8684","C9-10R",9.463,-83.5013,TRUE
"8685","C9-10R",9.463,-83.5013,TRUE
"8686","C9-10R",9.463,-83.5013,TRUE
"8687","C9-10R",9.463,-83.5013,TRUE
"8688","C9-10R",9.463,-83.5013,TRUE
"8689","C9-10R",9.463,-83.5013,TRUE
"8690","C9-10R",9.463,-83.5013,TRUE
"8691","C9-10R",9.463,-83.5013,TRUE
"8692","C9-10R",9.463,-83.5013,TRUE
"8693","C9-10R",9.463,-83.5013,TRUE
"8694","C9-10R",9.463,-83.5013,TRUE
"8695","C9-10R",9.463,-83.5013,TRUE
"8696","C9-10R",9.463,-83.5013,TRUE
"8697","C9-10R",9.463,-83.5013,TRUE
"8698","C9-10R",9.463,-83.5013,TRUE
"8699","C9-10R",9.463,-83.5013,TRUE
"8700","C9-10R",9.463,-83.5013,TRUE
"8701","C9-10R",9.463,-83.5013,TRUE
"8702","C9-10R",9.463,-83.5013,TRUE
"8703","C9-10R",9.463,-83.5013,TRUE
"8704","C9-10R",9.463,-83.5013,TRUE
"8705","C9-10R",9.463,-83.5013,TRUE
"8706","C9-10R",9.463,-83.5013,TRUE
"8707","C9-10R",9.463,-83.5013,TRUE
"8708","C9-10R",9.463,-83.5013,TRUE
"8709","C9-10R",9.463,-83.5013,TRUE
"8710","C9-10R",9.463,-83.5013,TRUE
"8711","C9-10R",9.463,-83.5013,TRUE
"8712","C9-10R",9.463,-83.5013,TRUE
"8713","C9-10R",9.463,-83.5013,TRUE
"8714","C9-10R",9.463,-83.5013,TRUE
"8715","C9-10R",9.463,-83.5013,TRUE
"8716","C9-10R",9.463,-83.5013,TRUE
"8717","C9-10R",9.463,-83.5013,TRUE
"8718","C9-10R",9.463,-83.5013,TRUE
"8719","C9-10R",9.463,-83.5013,TRUE
"8720","C9-10R",9.463,-83.5013,TRUE
"8721","C9-10R",9.463,-83.5013,TRUE
"8722","C9-10R",9.463,-83.5013,TRUE
"8723","C9-10R",9.463,-83.5013,TRUE
"8724","C9-10R",9.463,-83.5013,TRUE
"8725","C9-10R",9.463,-83.5013,TRUE
"8726","C9-10R",9.463,-83.5013,TRUE
"8727","C9-10R",9.463,-83.5013,TRUE
"8728","C9-10R",9.463,-83.5013,TRUE
"8729","C9-10R",9.463,-83.5013,TRUE
"8730","C9-10R",9.463,-83.5013,TRUE
"8731","C9-10R",9.463,-83.5013,TRUE
"8732","C9-10R",9.463,-83.5013,TRUE
"8733","C9-10R",9.463,-83.5013,TRUE
"8734","C9-10R",9.463,-83.5013,TRUE
"8735","C9-10R",9.463,-83.5013,TRUE
"8736","C9-10R",9.463,-83.5013,TRUE
"8737","C9-10R",9.463,-83.5013,TRUE
"8738","C9-10R",9.463,-83.5013,TRUE
"8739","C9-10R",9.463,-83.5013,TRUE
"8740","C9-10R",9.463,-83.5013,TRUE
"8741","C9-10R",9.463,-83.5013,TRUE
"8742","C9-10R",9.463,-83.5013,TRUE
"8743","C9-10R",9.463,-83.5013,TRUE
"8744","C9-10R",9.463,-83.5013,TRUE
"8745","C9-10R",9.463,-83.5013,TRUE
"8746","C9-10R",9.463,-83.5013,TRUE
"8747","C9-10R",9.463,-83.5013,TRUE
"8748","C9-10R",9.463,-83.5013,TRUE
"8749","C9-10R",9.463,-83.5013,TRUE
"8750","C9-10R",9.463,-83.5013,TRUE
"8751","C9-10R",9.463,-83.5013,TRUE
"8752","C9-10R",9.463,-83.5013,TRUE
"8753","C9-10R",9.463,-83.5013,TRUE
"8754","C9-10R",9.463,-83.5013,TRUE
"8755","C9-10R",9.463,-83.5013,TRUE
"8756","C9-10R",9.463,-83.5013,TRUE
"8757","C9-10R",9.463,-83.5013,TRUE
"8758","C9-10R",9.463,-83.5013,TRUE
"8759","C9-10R",9.463,-83.5013,TRUE
"8760","C9-10R",9.463,-83.5013,TRUE
"8761","C9-10R",9.463,-83.5013,TRUE
"8762","C9-10R",9.463,-83.5013,TRUE
"8763","C9-10R",9.463,-83.5013,TRUE
"8764","C9-10R",9.463,-83.5013,TRUE
"8765","C9-10R",9.463,-83.5013,TRUE
"8766","C9-10R",9.463,-83.5013,TRUE
"8767","C9-10R",9.463,-83.5013,TRUE
"8768","C9-10R",9.463,-83.5013,TRUE
"8769","C9-10R",9.463,-83.5013,TRUE
"8770","C9-10R",9.463,-83.5013,TRUE
"8771","C9-10R",9.463,-83.5013,TRUE
"8772","C9-10R",9.463,-83.5013,TRUE
"8773","C9-10R",9.463,-83.5013,TRUE
"8774","C9-10R",9.463,-83.5013,TRUE
"8775","C9-10R",9.463,-83.5013,TRUE
"8776","C9-10R",9.463,-83.5013,TRUE
"8777","C9-10R",9.463,-83.5013,TRUE
"8778","C9-10R",9.463,-83.5013,TRUE
"8779","C9-10R",9.463,-83.5013,TRUE
"8780","C9-10R",9.463,-83.5013,TRUE
"8781","C9-10R",9.463,-83.5013,TRUE
"8782","C9-10R",9.463,-83.5013,TRUE
"8783","C9-10R",9.463,-83.5013,TRUE
"8784","C9-10R",9.463,-83.5013,TRUE
"8785","C9-10R",9.463,-83.5013,TRUE
"8786","C9-10R",9.463,-83.5013,TRUE
"8787","C9-10R",9.463,-83.5013,TRUE
"8788","C9-10R",9.463,-83.5013,TRUE
"8789","C9-10R",9.463,-83.5013,TRUE
"8790","C9-10R",9.463,-83.5013,TRUE
"8791","C9-10R",9.463,-83.5013,TRUE
"8792","C9-10R",9.463,-83.5013,TRUE
"8793","C9-10R",9.463,-83.5013,TRUE
"8794","C9-10R",9.463,-83.5013,TRUE
"8795","C9-10R",9.463,-83.5013,TRUE
"8796","C9-10R",9.463,-83.5013,TRUE
"8797","C9-10R",9.463,-83.5013,TRUE
"8798","C9-10R",9.463,-83.5013,TRUE
"8799","C9-10R",9.463,-83.5013,TRUE
"8800","C9-10R",9.463,-83.5013,TRUE
"8801","C9-10R",9.463,-83.5013,TRUE
"8802","C9-10R",9.463,-83.5013,TRUE
"8803","C9-10R",9.463,-83.5013,TRUE
"8804","C9-10R",9.463,-83.5013,TRUE
"8805","C9-10R",9.463,-83.5013,TRUE
"8806","C9-10R",9.463,-83.5013,TRUE
"8807","C9-10R",9.463,-83.5013,TRUE
"8808","C9-10R",9.463,-83.5013,TRUE
"8809","C9-10R",9.463,-83.5013,TRUE
"8810","C9-10R",9.463,-83.5013,TRUE
"8811","C9-10R",9.463,-83.5013,TRUE
"8812","C9-10R",9.463,-83.5013,TRUE
"8813","C9-10R",9.463,-83.5013,TRUE
"8814","C9-10R",9.463,-83.5013,TRUE
"8815","C9-10R",9.463,-83.5013,TRUE
"8816","C9-10R",9.463,-83.5013,TRUE
"8817","C9-10R",9.463,-83.5013,TRUE
"8818","C9-10R",9.463,-83.5013,TRUE
"8819","C9-10R",9.463,-83.5013,TRUE
"8820","C9-10R",9.463,-83.5013,TRUE
"8821","C9-10R",9.463,-83.5013,TRUE
"8822","C9-10R",9.463,-83.5013,TRUE
"8823","C9-10R",9.463,-83.5013,TRUE
"8824","C9-10R",9.463,-83.5013,TRUE
"8825","C9-10R",9.463,-83.5013,TRUE
"8826","C9-10R",9.463,-83.5013,TRUE
"8827","C9-10R",9.463,-83.5013,TRUE
"8828","C9-10R",9.463,-83.5013,TRUE
"8829","C9-10R",9.463,-83.5013,TRUE
"8830","C9-10R",9.463,-83.5013,TRUE
"8831","C9-10R",9.463,-83.5013,TRUE
"8832","C9-10R",9.463,-83.5013,TRUE
"8833","C9-10R",9.463,-83.5013,TRUE
"8834","C9-10R",9.463,-83.5013,TRUE
"8835","C9-10R",9.463,-83.5013,TRUE
"8836","C9-10R",9.463,-83.5013,TRUE
"8837","C9-10R",9.463,-83.5013,TRUE
"8838","C9-10R",9.463,-83.5013,TRUE
"8839","C9-10R",9.463,-83.5013,TRUE
"8840","C9-10R",9.463,-83.5013,TRUE
"8841","C9-10R",9.463,-83.5013,TRUE
"8842","C9-10R",9.463,-83.5013,TRUE
"8843","C9-10R",9.463,-83.5013,TRUE
"8844","C9-10R",9.463,-83.5013,TRUE
"8845","C9-10R",9.463,-83.5013,TRUE
"8846","C9-10R",9.463,-83.5013,TRUE
"8847","C9-10R",9.463,-83.5013,TRUE
"8848","C9-10R",9.463,-83.5013,TRUE
"8849","C9-10R",9.463,-83.5013,TRUE
"8850","C9-10R",9.463,-83.5013,TRUE
"8851","C9-10R",9.463,-83.5013,TRUE
"8852","C9-10R",9.463,-83.5013,TRUE
"8853","C9-10R",9.463,-83.5013,TRUE
"8854","C9-10R",9.463,-83.5013,TRUE
"8855","C9-10R",9.463,-83.5013,TRUE
"8856","C9-10R",9.463,-83.5013,TRUE
"8857","C9-10R",9.463,-83.5013,TRUE
"8858","C9-10R",9.463,-83.5013,TRUE
"8859","C9-10R",9.463,-83.5013,TRUE
"8860","C9-10R",9.463,-83.5013,TRUE
"8861","C9-10R",9.463,-83.5013,TRUE
"8862","C9-10R",9.463,-83.5013,TRUE
"8863","C9-10R",9.463,-83.5013,TRUE
"8864","C9-10R",9.463,-83.5013,TRUE
"8865","C9-10R",9.463,-83.5013,TRUE
"8866","C9-10R",9.463,-83.5013,TRUE
"8867","C9-10R",9.463,-83.5013,TRUE
"8868","C9-10R",9.463,-83.5013,TRUE
"8869","C9-10R",9.463,-83.5013,TRUE
"8870","C9-10R",9.463,-83.5013,TRUE
"8871","C9-10R",9.463,-83.5013,TRUE
"8872","C9-10R",9.463,-83.5013,TRUE
"8873","C9-10R",9.463,-83.5013,TRUE
"8874","C9-10R",9.463,-83.5013,TRUE
"8875","C9-10R",9.463,-83.5013,TRUE
"8876","C9-10R",9.463,-83.5013,TRUE
"8877","C9-10R",9.463,-83.5013,TRUE
"8878","C9-10R",9.463,-83.5013,TRUE
"8879","C9-10R",9.463,-83.5013,TRUE
"8880","C9-10R",9.463,-83.5013,TRUE
"8881","C9-10R",9.463,-83.5013,TRUE
"8882","C9-10R",9.463,-83.5013,TRUE
"8883","C9-10R",9.463,-83.5013,TRUE
"8884","C9-10R",9.463,-83.5013,TRUE
"8885","C9-10R",9.463,-83.5013,TRUE
"8886","C9-10R",9.463,-83.5013,TRUE
"8887","C9-10R",9.463,-83.5013,TRUE
"8888","C9-10R",9.463,-83.5013,TRUE
"8889","C9-10R",9.463,-83.5013,TRUE
"8890","C9-10R",9.463,-83.5013,TRUE
"8891","C9-10R",9.463,-83.5013,TRUE
"8892","C9-10R",9.463,-83.5013,TRUE
"8893","C9-10R",9.463,-83.5013,TRUE
"8894","C9-10R",9.463,-83.5013,TRUE
"8895","C9-10R",9.463,-83.5013,TRUE
"8896","C9-10R",9.463,-83.5013,TRUE
"8897","C9-10R",9.463,-83.5013,TRUE
"8898","C9-10R",9.463,-83.5013,TRUE
"8899","C9-10R",9.463,-83.5013,TRUE
"8900","C9-10R",9.463,-83.5013,TRUE
"8901","C9-10R",9.463,-83.5013,TRUE
"8902","C9-10R",9.463,-83.5013,TRUE
"8903","C9-10R",9.463,-83.5013,TRUE
"8904","C9-10R",9.463,-83.5013,TRUE
"8905","C9-10R",9.463,-83.5013,TRUE
"8906","C9-10R",9.463,-83.5013,TRUE
"8907","C9-10R",9.463,-83.5013,TRUE
"8908","C9-10R",9.463,-83.5013,TRUE
"8909","C9-10R",9.463,-83.5013,TRUE
"8910","C9-10R",9.463,-83.5013,TRUE
"8911","C9-10R",9.463,-83.5013,TRUE
"8912","C9-10R",9.463,-83.5013,TRUE
"8913","C9-10R",9.463,-83.5013,TRUE
"8914","C9-10R",9.463,-83.5013,TRUE
"8915","C9-10R",9.463,-83.5013,TRUE
"8916","C9-10R",9.463,-83.5013,TRUE
"8917","C9-10R",9.463,-83.5013,TRUE
"8918","C9-10R",9.463,-83.5013,TRUE
"8919","C9-10R",9.463,-83.5013,TRUE
"8920","C9-10R",9.463,-83.5013,TRUE
"8921","C9-10R",9.463,-83.5013,TRUE
"8922","C9-10R",9.463,-83.5013,TRUE
"8923","C9-10R",9.463,-83.5013,TRUE
"8924","C9-10R",9.463,-83.5013,TRUE
"8925","C9-10R",9.463,-83.5013,TRUE
"8926","C9-10R",9.463,-83.5013,TRUE
"8927","C9-10R",9.463,-83.5013,TRUE
"8928","C9-10R",9.463,-83.5013,TRUE
"8929","C9-10R",9.463,-83.5013,TRUE
"8930","C9-10R",9.463,-83.5013,TRUE
"8931","C9-10R",9.463,-83.5013,TRUE
"8932","C9-10R",9.463,-83.5013,TRUE
"8933","C9-10R",9.463,-83.5013,TRUE
"8934","C9-10R",9.463,-83.5013,TRUE
"8935","C9-10R",9.463,-83.5013,TRUE
"8936","C9-10R",9.463,-83.5013,TRUE
"8937","C9-10R",9.463,-83.5013,TRUE
"8938","C9-10R",9.463,-83.5013,TRUE
"8939","C9-10R",9.463,-83.5013,TRUE
"8940","C9-10R",9.463,-83.5013,TRUE
"8941","C9-10R",9.463,-83.5013,TRUE
"8942","C9-10R",9.463,-83.5013,TRUE
"8943","C9-10R",9.463,-83.5013,TRUE
"8944","C9-10R",9.463,-83.5013,TRUE
"8945","C9-10R",9.463,-83.5013,TRUE
"8946","C9-10R",9.463,-83.5013,TRUE
"8947","C9-10R",9.463,-83.5013,TRUE
"8948","C9-10R",9.463,-83.5013,TRUE
"8949","C9-10R",9.463,-83.5013,TRUE
"8950","C9-10R",9.463,-83.5013,TRUE
"8951","C9-10R",9.463,-83.5013,TRUE
"8952","C9-10R",9.463,-83.5013,TRUE
"8953","C9-10R",9.463,-83.5013,TRUE
"8954","C9-10R",9.463,-83.5013,TRUE
"8955","C9-10R",9.463,-83.5013,TRUE
"8956","C9-10R",9.463,-83.5013,TRUE
"8957","C9-10R",9.463,-83.5013,TRUE
"8958","C9-10R",9.463,-83.5013,TRUE
"8959","C9-10R",9.463,-83.5013,TRUE
"8960","C9-10R",9.463,-83.5013,TRUE
"8961","C9-10R",9.463,-83.5013,TRUE
"8962","C9-10R",9.463,-83.5013,TRUE
"8963","C9-10R",9.463,-83.5013,TRUE
"8964","C9-10R",9.463,-83.5013,TRUE
"8965","C9-10R",9.463,-83.5013,TRUE
"8966","C9-10R",9.463,-83.5013,TRUE
"8967","C9-10R",9.463,-83.5013,TRUE
"8968","C9-10R",9.463,-83.5013,TRUE
"8969","C9-10R",9.463,-83.5013,TRUE
"8970","C9-10R",9.463,-83.5013,TRUE
"8971","C9-10R",9.463,-83.5013,TRUE
"8972","C9-10R",9.463,-83.5013,TRUE
"8973","C9-10R",9.463,-83.5013,TRUE
"8974","C9-10R",9.463,-83.5013,TRUE
"8975","C9-10R",9.463,-83.5013,TRUE
"8976","C9-10R",9.463,-83.5013,TRUE
"8977","C9-10R",9.463,-83.5013,TRUE
"8978","C9-10R",9.463,-83.5013,TRUE
"8979","C9-10R",9.463,-83.5013,TRUE
"8980","C9-10R",9.463,-83.5013,TRUE
"8981","C9-10R",9.463,-83.5013,TRUE
"8982","C9-10R",9.463,-83.5013,TRUE
"8983","C9-10R",9.463,-83.5013,TRUE
"8984","C9-10R",9.463,-83.5013,TRUE
"8985","C9-10R",9.463,-83.5013,TRUE
"8986","C9-10R",9.463,-83.5013,TRUE
"8987","C9-10R",9.463,-83.5013,TRUE
"8988","C9-10R",9.463,-83.5013,TRUE
"8989","C9-10R",9.463,-83.5013,TRUE
"8990","C9-10R",9.463,-83.5013,TRUE
"8991","C9-10R",9.463,-83.5013,TRUE
"8992","C9-10R",9.463,-83.5013,TRUE
"8993","C9-10R",9.463,-83.5013,TRUE
"8994","C9-10R",9.463,-83.5013,TRUE
"8995","C9-10R",9.463,-83.5013,TRUE
"8996","C9-10R",9.463,-83.5013,TRUE
"8997","C9-10R",9.463,-83.5013,TRUE
"8998","C9-10R",9.463,-83.5013,TRUE
"8999","C9-10R",9.463,-83.5013,TRUE
"9000","C9-10R",9.463,-83.5013,TRUE
"9001","C9-10R",9.463,-83.5013,TRUE
"9002","C9-10R",9.463,-83.5013,TRUE
"9003","C9-10R",9.463,-83.5013,TRUE
"9004","C9-10R",9.463,-83.5013,TRUE
"9005","C9-10R",9.463,-83.5013,TRUE
"9006","C9-10R",9.463,-83.5013,TRUE
"9007","C9-10R",9.463,-83.5013,TRUE
"9008","C9-10R",9.463,-83.5013,TRUE
"9009","C9-10R",9.463,-83.5013,TRUE
"9010","C9-10R",9.463,-83.5013,TRUE
"9011","C9-10R",9.463,-83.5013,TRUE
"9012","C9-10R",9.463,-83.5013,TRUE
"9013","C9-10R",9.463,-83.5013,TRUE
"9014","C9-10R",9.463,-83.5013,TRUE
"9015","C9-10R",9.463,-83.5013,TRUE
"9016","C9-10R",9.463,-83.5013,TRUE
"9017","C9-10R",9.463,-83.5013,TRUE
"9018","C9-10R",9.463,-83.5013,TRUE
"9019","C9-10R",9.463,-83.5013,TRUE
"9020","C9-10R",9.463,-83.5013,TRUE
"9021","C9-10R",9.463,-83.5013,TRUE
"9022","C9-10R",9.463,-83.5013,TRUE
"9023","C9-10R",9.463,-83.5013,TRUE
"9024","C9-10R",9.463,-83.5013,TRUE
"9025","C9-10R",9.463,-83.5013,TRUE
"9026","C9-10R",9.463,-83.5013,TRUE
"9027","C9-10R",9.463,-83.5013,TRUE
"9028","C9-10R",9.463,-83.5013,TRUE
"9029","C9-10R",9.463,-83.5013,TRUE
"9030","C9-10R",9.463,-83.5013,TRUE
"9031","C9-10R",9.463,-83.5013,TRUE
"9032","C9-10R",9.463,-83.5013,TRUE
"9033","C9-10R",9.463,-83.5013,TRUE
"9034","C9-10R",9.463,-83.5013,TRUE
"9035","C9-10R",9.463,-83.5013,TRUE
"9036","C9-10R",9.463,-83.5013,TRUE
"9037","C9-10R",9.463,-83.5013,TRUE
"9038","C9-10R",9.463,-83.5013,TRUE
"9039","C9-10R",9.463,-83.5013,TRUE
"9040","C9-10R",9.463,-83.5013,TRUE
"9041","C9-10R",9.463,-83.5013,TRUE
"9042","C9-10R",9.463,-83.5013,TRUE
"9043","C9-10R",9.463,-83.5013,TRUE
"9044","C9-10R",9.463,-83.5013,TRUE
"9045","C9-10R",9.463,-83.5013,TRUE
"9046","C9-10R",9.463,-83.5013,TRUE
"9047","C9-10R",9.463,-83.5013,TRUE
"9048","C9-10R",9.463,-83.5013,TRUE
"9049","C9-10R",9.463,-83.5013,TRUE
"9050","C9-10R",9.463,-83.5013,TRUE
"9051","C9-10R",9.463,-83.5013,TRUE
"9052","C9-10R",9.463,-83.5013,TRUE
"9053","C9-10R",9.463,-83.5013,TRUE
"9054","C9-10R",9.463,-83.5013,TRUE
"9055","C9-10R",9.463,-83.5013,TRUE
"9056","C9-10R",9.463,-83.5013,TRUE
"9057","C9-10R",9.463,-83.5013,TRUE
"9058","C9-10R",9.463,-83.5013,TRUE
"9059","C9-10R",9.463,-83.5013,TRUE
"9060","C9-10R",9.463,-83.5013,TRUE
"9061","C9-10R",9.463,-83.5013,TRUE
"9062","C9-10R",9.463,-83.5013,TRUE
"9063","C9-10R",9.463,-83.5013,TRUE
"9064","C9-10R",9.463,-83.5013,TRUE
"9065","C9-10R",9.463,-83.5013,TRUE
"9066","C9-10R",9.463,-83.5013,TRUE
"9067","C9-10R",9.463,-83.5013,TRUE
"9068","C9-10R",9.463,-83.5013,TRUE
"9069","C9-10R",9.463,-83.5013,TRUE
"9070","C9-10R",9.463,-83.5013,TRUE
"9071","C9-10R",9.463,-83.5013,TRUE
"9072","C9-10R",9.463,-83.5013,TRUE
"9073","C9-10R",9.463,-83.5013,TRUE
"9074","C9-10R",9.463,-83.5013,TRUE
"9075","C9-10R",9.463,-83.5013,TRUE
"9076","C9-10R",9.463,-83.5013,TRUE
"9077","C9-10R",9.463,-83.5013,TRUE
"9078","C9-10R",9.463,-83.5013,TRUE
"9079","C9-10R",9.463,-83.5013,TRUE
"9080","C9-10R",9.463,-83.5013,TRUE
"9081","C9-10R",9.463,-83.5013,TRUE
"9082","C9-10R",9.463,-83.5013,TRUE
"9083","C9-10R",9.463,-83.5013,TRUE
"9084","C9-10R",9.463,-83.5013,TRUE
"9085","C9-10R",9.463,-83.5013,TRUE
"9086","C9-10R",9.463,-83.5013,TRUE
"9087","C9-10R",9.463,-83.5013,TRUE
"9088","C9-10R",9.463,-83.5013,TRUE
"9089","C9-10R",9.463,-83.5013,TRUE
"9090","C9-10R",9.463,-83.5013,TRUE
"9091","C9-10R",9.463,-83.5013,TRUE
"9092","C9-10R",9.463,-83.5013,TRUE
"9093","C9-10R",9.463,-83.5013,TRUE
"9094","C9-10R",9.463,-83.5013,TRUE
"9095","C9-10R",9.463,-83.5013,TRUE
"9096","C9-10R",9.463,-83.5013,TRUE
"9097","C9-10R",9.463,-83.5013,TRUE
"9098","C9-10R",9.463,-83.5013,TRUE
"9099","C9-10R",9.463,-83.5013,TRUE
"9100","C9-10R",9.463,-83.5013,TRUE
"9101","C9-10R",9.463,-83.5013,TRUE
"9102","C9-10R",9.463,-83.5013,TRUE
"9103","C9-10R",9.463,-83.5013,TRUE
"9104","C9-10R",9.463,-83.5013,TRUE
"9105","C9-10R",9.463,-83.5013,TRUE
"9106","C9-10R",9.463,-83.5013,TRUE
"9107","C9-10R",9.463,-83.5013,TRUE
"9108","C9-10R",9.463,-83.5013,TRUE
"9109","C9-10R",9.463,-83.5013,TRUE
"9110","C9-10R",9.463,-83.5013,TRUE
"9111","C9-10R",9.463,-83.5013,TRUE
"9112","C9-10R",9.463,-83.5013,TRUE
"9113","C9-10R",9.463,-83.5013,TRUE
"9114","C9-10R",9.463,-83.5013,TRUE
"9115","C9-10R",9.463,-83.5013,TRUE
"9116","C9-10R",9.463,-83.5013,TRUE
"9117","C9-10R",9.463,-83.5013,TRUE
"9118","C9-10R",9.463,-83.5013,TRUE
"9119","C9-10R",9.463,-83.5013,TRUE
"9120","C9-10R",9.463,-83.5013,TRUE
"9121","C9-10R",9.463,-83.5013,TRUE
"9122","C9-10R",9.463,-83.5013,TRUE
"9123","C9-10R",9.463,-83.5013,TRUE
"9124","C9-10R",9.463,-83.5013,TRUE
"9125","C9-10R",9.463,-83.5013,TRUE
"9126","C9-10R",9.463,-83.5013,TRUE
"9127","C9-10R",9.463,-83.5013,TRUE
"9128","C9-10R",9.463,-83.5013,TRUE
"9129","C9-10R",9.463,-83.5013,TRUE
