"ID","Project Name","Camera Trap Name","Latitude","Longitude","Sampling Event","Photo Type","Photo Date","Photo time","Raw Name","Class","Order","Family","Genus","Species","Subspecies","Number of Animals","Person Identifying the Photo","Camera Serial Number","Camera Start Date","Camera End Date","Person setting up the Camera","Person picking up the Camera","Camera Manufacturer","Camera Model","Sequence Info","Moon Phase","Temperature","Flash","Organization Name"
"738","Kamuk 2021 (March-July)","K05a","9.20264","-83.05823","Wet Season 2021 (03.08-07.21.2021)","Animal","2021-04-07","12:27:40","04070353.JPG","MAMMALIA","CETARTIODACTYLA","CERVIDAE","Mazama","americana","","1","Emily Bohnet","K05a","2021-03-08","2021-07-20","","","Bushnell","Trophy Cam HD","","","","16","Mooring Research"
"739","Kamuk 2021 (March-July)","K05a","9.20264","-83.05823","Wet Season 2021 (03.08-07.21.2021)","Animal","2021-04-07","12:28:01","04070354.JPG","MAMMALIA","CETARTIODACTYLA","CERVIDAE","Mazama","americana","","1","Emily Bohnet","K05a","2021-03-08","2021-07-20","","","Bushnell","Trophy Cam HD","","","","16","Mooring Research"
"740","Kamuk 2021 (March-July)","K05a","9.20264","-83.05823","Wet Season 2021 (03.08-07.21.2021)","Animal","2021-04-07","12:28:02","04070355.JPG","MAMMALIA","CETARTIODACTYLA","CERVIDAE","Mazama","americana","","1","Emily Bohnet","K05a","2021-03-08","2021-07-20","","","Bushnell","Trophy Cam HD","","","","16","Mooring Research"
"741","Kamuk 2021 (March-July)","K05a","9.20264","-83.05823","Wet Season 2021 (03.08-07.21.2021)","Animal","2021-04-07","12:28:06","04070356.JPG","MAMMALIA","CETARTIODACTYLA","CERVIDAE","Mazama","americana","","1","Emily Bohnet","K05a","2021-03-08","2021-07-20","","","Bushnell","Trophy Cam HD","","","","16","Mooring Research"
"742","Kamuk 2021 (March-July)","K05a","9.20264","-83.05823","Wet Season 2021 (03.08-07.21.2021)","Animal","2021-04-07","12:28:09","04070357.JPG","MAMMALIA","CETARTIODACTYLA","CERVIDAE","Mazama","americana","","1","Emily Bohnet","K05a","2021-03-08","2021-07-20","","","Bushnell","Trophy Cam HD","","","","16","Mooring Research"
"743","Kamuk 2021 (March-July)","K05a","9.20264","-83.05823","Wet Season 2021 (03.08-07.21.2021)","Animal","2021-04-07","12:28:10","04070358.JPG","MAMMALIA","CETARTIODACTYLA","CERVIDAE","Mazama","americana","","1","Emily Bohnet","K05a","2021-03-08","2021-07-20","","","Bushnell","Trophy Cam HD","","","","16","Mooring Research"
"744","Kamuk 2021 (March-July)","K05a","9.20264","-83.05823","Wet Season 2021 (03.08-07.21.2021)","Animal","2021-04-07","12:28:10","04070359.JPG","MAMMALIA","CETARTIODACTYLA","CERVIDAE","Mazama","americana","","1","Emily Bohnet","K05a","2021-03-08","2021-07-20","","","Bushnell","Trophy Cam HD","","","","16","Mooring Research"
"745","Kamuk 2021 (March-July)","K05a","9.20264","-83.05823","Wet Season 2021 (03.08-07.21.2021)","Animal","2021-04-07","12:28:11","04070360.JPG","MAMMALIA","CETARTIODACTYLA","CERVIDAE","Mazama","americana","","1","Emily Bohnet","K05a","2021-03-08","2021-07-20","","","Bushnell","Trophy Cam HD","","","","16","Mooring Research"
"746","Kamuk 2021 (March-July)","K05a","9.20264","-83.05823","Wet Season 2021 (03.08-07.21.2021)","Animal","2021-04-07","12:28:12","04070361.JPG","MAMMALIA","CETARTIODACTYLA","CERVIDAE","Mazama","americana","","1","Emily Bohnet","K05a","2021-03-08","2021-07-20","","","Bushnell","Trophy Cam HD","","","","16","Mooring Research"
"747","Kamuk 2021 (March-July)","K05a","9.20264","-83.05823","Wet Season 2021 (03.08-07.21.2021)","Animal","2021-04-07","12:28:13","04070362.JPG","MAMMALIA","CETARTIODACTYLA","CERVIDAE","Mazama","americana","","1","Emily Bohnet","K05a","2021-03-08","2021-07-20","","","Bushnell","Trophy Cam HD","","","","16","Mooring Research"
"748","Kamuk 2021 (March-July)","K05a","9.20264","-83.05823","Wet Season 2021 (03.08-07.21.2021)","Animal","2021-04-07","12:28:14","04070363.JPG","MAMMALIA","CETARTIODACTYLA","CERVIDAE","Mazama","americana","","1","Emily Bohnet","K05a","2021-03-08","2021-07-20","","","Bushnell","Trophy Cam HD","","","","16","Mooring Research"
"749","Kamuk 2021 (March-July)","K05a","9.20264","-83.05823","Wet Season 2021 (03.08-07.21.2021)","Animal","2021-04-07","12:28:14","04070364.JPG","MAMMALIA","CETARTIODACTYLA","CERVIDAE","Mazama","americana","","1","Emily Bohnet","K05a","2021-03-08","2021-07-20","","","Bushnell","Trophy Cam HD","","","","16","Mooring Research"
"750","Kamuk 2021 (March-July)","K05a","9.20264","-83.05823","Wet Season 2021 (03.08-07.21.2021)","Animal","2021-04-07","12:28:15","04070365.JPG","MAMMALIA","CETARTIODACTYLA","CERVIDAE","Mazama","americana","","1","Emily Bohnet","K05a","2021-03-08","2021-07-20","","","Bushnell","Trophy Cam HD","","","","16","Mooring Research"
"751","Kamuk 2021 (March-July)","K05a","9.20264","-83.05823","Wet Season 2021 (03.08-07.21.2021)","Animal","2021-04-07","12:28:16","04070366.JPG","MAMMALIA","CETARTIODACTYLA","CERVIDAE","Mazama","americana","","1","Emily Bohnet","K05a","2021-03-08","2021-07-20","","","Bushnell","Trophy Cam HD","","","","16","Mooring Research"
"752","Kamuk 2021 (March-July)","K05a","9.20264","-83.05823","Wet Season 2021 (03.08-07.21.2021)","Animal","2021-04-07","12:28:17","04070367.JPG","MAMMALIA","CETARTIODACTYLA","CERVIDAE","Mazama","americana","","1","Emily Bohnet","K05a","2021-03-08","2021-07-20","","","Bushnell","Trophy Cam HD","","","","16","Mooring Research"
"753","Kamuk 2021 (March-July)","K05a","9.20264","-83.05823","Wet Season 2021 (03.08-07.21.2021)","Animal","2021-04-07","12:28:20","04070368.JPG","MAMMALIA","CETARTIODACTYLA","CERVIDAE","Mazama","americana","","1","Emily Bohnet","K05a","2021-03-08","2021-07-20","","","Bushnell","Trophy Cam HD","","","","16","Mooring Research"
"754","Kamuk 2021 (March-July)","K05a","9.20264","-83.05823","Wet Season 2021 (03.08-07.21.2021)","Animal","2021-04-07","12:28:34","04070369.JPG","MAMMALIA","CETARTIODACTYLA","CERVIDAE","Mazama","americana","","1","Emily Bohnet","K05a","2021-03-08","2021-07-20","","","Bushnell","Trophy Cam HD","","","","16","Mooring Research"
"755","Kamuk 2021 (March-July)","K05a","9.20264","-83.05823","Wet Season 2021 (03.08-07.21.2021)","Animal","2021-04-11","08:33:43","04110397.JPG","MAMMALIA","CETARTIODACTYLA","CERVIDAE","Mazama","americana","","1","Emily Bohnet","K05a","2021-03-08","2021-07-20","","","Bushnell","Trophy Cam HD","","","","16","Mooring Research"
"756","Kamuk 2021 (March-July)","K05a","9.20264","-83.05823","Wet Season 2021 (03.08-07.21.2021)","Animal","2021-04-11","08:33:46","04110398.JPG","MAMMALIA","CETARTIODACTYLA","CERVIDAE","Mazama","americana","","1","Emily Bohnet","K05a","2021-03-08","2021-07-20","","","Bushnell","Trophy Cam HD","","","","16","Mooring Research"
"757","Kamuk 2021 (March-July)","K05a","9.20264","-83.05823","Wet Season 2021 (03.08-07.21.2021)","Animal","2021-04-15","15:21:18","04150488.JPG","MAMMALIA","PERISSODACTYLA","TAPIRIDAE","Tapirus","bairdii","","1","Emily Bohnet","K05a","2021-03-08","2021-07-20","","","Bushnell","Trophy Cam HD","","","","16","Mooring Research"
"758","Kamuk 2021 (March-July)","K05a","9.20264","-83.05823","Wet Season 2021 (03.08-07.21.2021)","Animal","2021-04-17","05:09:53","04170490.JPG","MAMMALIA","LAGOMORPHA","LEPORIDAE","Sylvilagus","dicei","","1","Emily Bohnet","K05a","2021-03-08","2021-07-20","","","Bushnell","Trophy Cam HD","","","","16","Mooring Research"
"759","Kamuk 2021 (March-July)","K05a","9.20264","-83.05823","Wet Season 2021 (03.08-07.21.2021)","Animal","2021-05-05","22:03:49","05050626.JPG","MAMMALIA","CARNIVORA","FELIDAE","Puma","concolor","","1","Emily Bohnet","K05a","2021-03-08","2021-07-20","","","Bushnell","Trophy Cam HD","","","","16","Mooring Research"
"760","Kamuk 2021 (March-July)","K05a","9.20264","-83.05823","Wet Season 2021 (03.08-07.21.2021)","Animal","2021-05-05","22:03:51","05050627.JPG","MAMMALIA","CARNIVORA","FELIDAE","Puma","concolor","","1","Emily Bohnet","K05a","2021-03-08","2021-07-20","","","Bushnell","Trophy Cam HD","","","","16","Mooring Research"
"761","Kamuk 2021 (March-July)","K05a","9.20264","-83.05823","Wet Season 2021 (03.08-07.21.2021)","Animal","2021-05-05","22:03:51","05050628.JPG","MAMMALIA","CARNIVORA","FELIDAE","Puma","concolor","","1","Emily Bohnet","K05a","2021-03-08","2021-07-20","","","Bushnell","Trophy Cam HD","","","","16","Mooring Research"
"762","Kamuk 2021 (March-July)","K05a","9.20264","-83.05823","Wet Season 2021 (03.08-07.21.2021)","Animal","2021-05-05","22:03:52","05050629.JPG","MAMMALIA","CARNIVORA","FELIDAE","Puma","concolor","","1","Emily Bohnet","K05a","2021-03-08","2021-07-20","","","Bushnell","Trophy Cam HD","","","","16","Mooring Research"
"763","Kamuk 2021 (March-July)","K05a","9.20264","-83.05823","Wet Season 2021 (03.08-07.21.2021)","Animal","2021-05-05","22:03:53","05050630.JPG","MAMMALIA","CARNIVORA","FELIDAE","Puma","concolor","","1","Emily Bohnet","K05a","2021-03-08","2021-07-20","","","Bushnell","Trophy Cam HD","","","","16","Mooring Research"
"764","Kamuk 2021 (March-July)","K05a","9.20264","-83.05823","Wet Season 2021 (03.08-07.21.2021)","Animal","2021-05-05","22:03:54","05050631.JPG","MAMMALIA","CARNIVORA","FELIDAE","Puma","concolor","","1","Emily Bohnet","K05a","2021-03-08","2021-07-20","","","Bushnell","Trophy Cam HD","","","","16","Mooring Research"
"765","Kamuk 2021 (March-July)","K05a","9.20264","-83.05823","Wet Season 2021 (03.08-07.21.2021)","Animal","2021-05-05","22:03:55","05050632.JPG","MAMMALIA","CARNIVORA","FELIDAE","Puma","concolor","","1","Emily Bohnet","K05a","2021-03-08","2021-07-20","","","Bushnell","Trophy Cam HD","","","","16","Mooring Research"
"766","Kamuk 2021 (March-July)","K05a","9.20264","-83.05823","Wet Season 2021 (03.08-07.21.2021)","Animal","2021-05-05","22:03:56","05050633.JPG","MAMMALIA","CARNIVORA","FELIDAE","Puma","concolor","","1","Emily Bohnet","K05a","2021-03-08","2021-07-20","","","Bushnell","Trophy Cam HD","","","","16","Mooring Research"
"767","Kamuk 2021 (March-July)","K05a","9.20264","-83.05823","Wet Season 2021 (03.08-07.21.2021)","Animal","2021-05-05","22:03:56","05050634.JPG","MAMMALIA","CARNIVORA","FELIDAE","Puma","concolor","","1","Emily Bohnet","K05a","2021-03-08","2021-07-20","","","Bushnell","Trophy Cam HD","","","","16","Mooring Research"
"768","Kamuk 2021 (March-July)","K05a","9.20264","-83.05823","Wet Season 2021 (03.08-07.21.2021)","Animal","2021-05-05","22:03:57","05050635.JPG","MAMMALIA","CARNIVORA","FELIDAE","Puma","concolor","","1","Emily Bohnet","K05a","2021-03-08","2021-07-20","","","Bushnell","Trophy Cam HD","","","","16","Mooring Research"
"769","Kamuk 2021 (March-July)","K05a","9.20264","-83.05823","Wet Season 2021 (03.08-07.21.2021)","Animal","2021-05-05","22:03:58","05050636.JPG","MAMMALIA","CARNIVORA","FELIDAE","Puma","concolor","","1","Emily Bohnet","K05a","2021-03-08","2021-07-20","","","Bushnell","Trophy Cam HD","","","","16","Mooring Research"
"770","Kamuk 2021 (March-July)","K05a","9.20264","-83.05823","Wet Season 2021 (03.08-07.21.2021)","Animal","2021-05-05","22:03:59","05050637.JPG","MAMMALIA","CARNIVORA","FELIDAE","Puma","concolor","","1","Emily Bohnet","K05a","2021-03-08","2021-07-20","","","Bushnell","Trophy Cam HD","","","","16","Mooring Research"
"771","Kamuk 2021 (March-July)","K05a","9.20264","-83.05823","Wet Season 2021 (03.08-07.21.2021)","Animal","2021-05-05","22:03:59","05050638.JPG","MAMMALIA","CARNIVORA","FELIDAE","Puma","concolor","","1","Emily Bohnet","K05a","2021-03-08","2021-07-20","","","Bushnell","Trophy Cam HD","","","","16","Mooring Research"
"772","Kamuk 2021 (March-July)","K05a","9.20264","-83.05823","Wet Season 2021 (03.08-07.21.2021)","Animal","2021-05-05","22:04:00","05050639.JPG","MAMMALIA","CARNIVORA","FELIDAE","Puma","concolor","","1","Emily Bohnet","K05a","2021-03-08","2021-07-20","","","Bushnell","Trophy Cam HD","","","","16","Mooring Research"
"773","Kamuk 2021 (March-July)","K05a","9.20264","-83.05823","Wet Season 2021 (03.08-07.21.2021)","Animal","2021-05-05","22:04:01","05050640.JPG","MAMMALIA","CARNIVORA","FELIDAE","Puma","concolor","","1","Emily Bohnet","K05a","2021-03-08","2021-07-20","","","Bushnell","Trophy Cam HD","","","","16","Mooring Research"
"774","Kamuk 2021 (March-July)","K05a","9.20264","-83.05823","Wet Season 2021 (03.08-07.21.2021)","Animal","2021-05-05","22:04:02","05050641.JPG","MAMMALIA","CARNIVORA","FELIDAE","Puma","concolor","","1","Emily Bohnet","K05a","2021-03-08","2021-07-20","","","Bushnell","Trophy Cam HD","","","","16","Mooring Research"
"775","Kamuk 2021 (March-July)","K05a","9.20264","-83.05823","Wet Season 2021 (03.08-07.21.2021)","Animal","2021-05-05","22:04:02","05050642.JPG","MAMMALIA","CARNIVORA","FELIDAE","Puma","concolor","","1","Emily Bohnet","K05a","2021-03-08","2021-07-20","","","Bushnell","Trophy Cam HD","","","","16","Mooring Research"
"776","Kamuk 2021 (March-July)","K05a","9.20264","-83.05823","Wet Season 2021 (03.08-07.21.2021)","Animal","2021-05-11","18:21:32","05110643.JPG","MAMMALIA","LAGOMORPHA","LEPORIDAE","Sylvilagus","dicei","","1","Emily Bohnet","K05a","2021-03-08","2021-07-20","","","Bushnell","Trophy Cam HD","","","","16","Mooring Research"
"777","Kamuk 2021 (March-July)","K05a","9.20264","-83.05823","Wet Season 2021 (03.08-07.21.2021)","Animal","2021-05-18","22:26:29","05180646.JPG","MAMMALIA","LAGOMORPHA","LEPORIDAE","Sylvilagus","dicei","","1","Emily Bohnet","K05a","2021-03-08","2021-07-20","","","Bushnell","Trophy Cam HD","","","","16","Mooring Research"
"778","Kamuk 2021 (March-July)","K05a","9.20264","-83.05823","Wet Season 2021 (03.08-07.21.2021)","Animal","2021-05-18","22:26:31","05180647.JPG","MAMMALIA","LAGOMORPHA","LEPORIDAE","Sylvilagus","dicei","","1","Emily Bohnet","K05a","2021-03-08","2021-07-20","","","Bushnell","Trophy Cam HD","","","","16","Mooring Research"
"779","Kamuk 2021 (March-July)","K05a","9.20264","-83.05823","Wet Season 2021 (03.08-07.21.2021)","Animal","2021-05-18","22:26:40","05180648.JPG","MAMMALIA","LAGOMORPHA","LEPORIDAE","Sylvilagus","dicei","","1","Emily Bohnet","K05a","2021-03-08","2021-07-20","","","Bushnell","Trophy Cam HD","","","","16","Mooring Research"
"780","Kamuk 2021 (March-July)","K05a","9.20264","-83.05823","Wet Season 2021 (03.08-07.21.2021)","Animal","2021-05-18","22:26:46","05180649.JPG","MAMMALIA","LAGOMORPHA","LEPORIDAE","Sylvilagus","dicei","","1","Emily Bohnet","K05a","2021-03-08","2021-07-20","","","Bushnell","Trophy Cam HD","","","","16","Mooring Research"
"781","Kamuk 2021 (March-July)","K05a","9.20264","-83.05823","Wet Season 2021 (03.08-07.21.2021)","Animal","2021-05-18","22:27:01","05180650.JPG","MAMMALIA","LAGOMORPHA","LEPORIDAE","Sylvilagus","dicei","","1","Emily Bohnet","K05a","2021-03-08","2021-07-20","","","Bushnell","Trophy Cam HD","","","","16","Mooring Research"
"782","Kamuk 2021 (March-July)","K05a","9.20264","-83.05823","Wet Season 2021 (03.08-07.21.2021)","Animal","2021-05-18","22:27:05","05180651.JPG","MAMMALIA","LAGOMORPHA","LEPORIDAE","Sylvilagus","dicei","","1","Emily Bohnet","K05a","2021-03-08","2021-07-20","","","Bushnell","Trophy Cam HD","","","","16","Mooring Research"
"783","Kamuk 2021 (March-July)","K05a","9.20264","-83.05823","Wet Season 2021 (03.08-07.21.2021)","Animal","2021-05-18","22:27:11","05180652.JPG","MAMMALIA","LAGOMORPHA","LEPORIDAE","Sylvilagus","dicei","","1","Emily Bohnet","K05a","2021-03-08","2021-07-20","","","Bushnell","Trophy Cam HD","","","","16","Mooring Research"
"784","Kamuk 2021 (March-July)","K05a","9.20264","-83.05823","Wet Season 2021 (03.08-07.21.2021)","Animal","2021-05-18","22:29:40","05180653.JPG","MAMMALIA","LAGOMORPHA","LEPORIDAE","Sylvilagus","dicei","","1","Emily Bohnet","K05a","2021-03-08","2021-07-20","","","Bushnell","Trophy Cam HD","","","","16","Mooring Research"
"785","Kamuk 2021 (March-July)","K05a","9.20264","-83.05823","Wet Season 2021 (03.08-07.21.2021)","Animal","2021-05-18","22:29:41","05180654.JPG","MAMMALIA","LAGOMORPHA","LEPORIDAE","Sylvilagus","dicei","","1","Emily Bohnet","K05a","2021-03-08","2021-07-20","","","Bushnell","Trophy Cam HD","","","","16","Mooring Research"
"786","Kamuk 2021 (March-July)","K05a","9.20264","-83.05823","Wet Season 2021 (03.08-07.21.2021)","Animal","2021-05-18","23:43:33","05180655.JPG","MAMMALIA","LAGOMORPHA","LEPORIDAE","Sylvilagus","dicei","","1","Emily Bohnet","K05a","2021-03-08","2021-07-20","","","Bushnell","Trophy Cam HD","","","","16","Mooring Research"
"787","Kamuk 2021 (March-July)","K05a","9.20264","-83.05823","Wet Season 2021 (03.08-07.21.2021)","Animal","2021-05-20","03:48:07","05200658.JPG","MAMMALIA","LAGOMORPHA","LEPORIDAE","Sylvilagus","dicei","","1","Emily Bohnet","K05a","2021-03-08","2021-07-20","","","Bushnell","Trophy Cam HD","","","","16","Mooring Research"
"788","Kamuk 2021 (March-July)","K05a","9.20264","-83.05823","Wet Season 2021 (03.08-07.21.2021)","Animal","2021-05-20","03:48:11","05200659.JPG","MAMMALIA","LAGOMORPHA","LEPORIDAE","Sylvilagus","dicei","","1","Emily Bohnet","K05a","2021-03-08","2021-07-20","","","Bushnell","Trophy Cam HD","","","","16","Mooring Research"
"789","Kamuk 2021 (March-July)","K05a","9.20264","-83.05823","Wet Season 2021 (03.08-07.21.2021)","Animal","2021-05-20","03:48:12","05200660.JPG","MAMMALIA","LAGOMORPHA","LEPORIDAE","Sylvilagus","dicei","","1","Emily Bohnet","K05a","2021-03-08","2021-07-20","","","Bushnell","Trophy Cam HD","","","","16","Mooring Research"
"790","Kamuk 2021 (March-July)","K05a","9.20264","-83.05823","Wet Season 2021 (03.08-07.21.2021)","Animal","2021-05-20","03:48:13","05200661.JPG","MAMMALIA","LAGOMORPHA","LEPORIDAE","Sylvilagus","dicei","","1","Emily Bohnet","K05a","2021-03-08","2021-07-20","","","Bushnell","Trophy Cam HD","","","","16","Mooring Research"
"791","Kamuk 2021 (March-July)","K05a","9.20264","-83.05823","Wet Season 2021 (03.08-07.21.2021)","Animal","2021-05-24","18:06:19","05240664.JPG","MAMMALIA","CARNIVORA","FELIDAE","Panthera","onca","","1","Emily Bohnet","K05a","2021-03-08","2021-07-20","","","Bushnell","Trophy Cam HD","","","","16","Mooring Research"
"792","Kamuk 2021 (March-July)","K05a","9.20264","-83.05823","Wet Season 2021 (03.08-07.21.2021)","Animal","2021-05-24","18:06:21","05240665.JPG","MAMMALIA","CARNIVORA","FELIDAE","Panthera","onca","","1","Emily Bohnet","K05a","2021-03-08","2021-07-20","","","Bushnell","Trophy Cam HD","","","","16","Mooring Research"
"793","Kamuk 2021 (March-July)","K05a","9.20264","-83.05823","Wet Season 2021 (03.08-07.21.2021)","Animal","2021-05-24","18:06:21","05240666.JPG","MAMMALIA","CARNIVORA","FELIDAE","Panthera","onca","","1","Emily Bohnet","K05a","2021-03-08","2021-07-20","","","Bushnell","Trophy Cam HD","","","","16","Mooring Research"
"794","Kamuk 2021 (March-July)","K05a","9.20264","-83.05823","Wet Season 2021 (03.08-07.21.2021)","Animal","2021-05-24","18:06:22","05240667.JPG","MAMMALIA","CARNIVORA","FELIDAE","Panthera","onca","","1","Emily Bohnet","K05a","2021-03-08","2021-07-20","","","Bushnell","Trophy Cam HD","","","","16","Mooring Research"
"795","Kamuk 2021 (March-July)","K05a","9.20264","-83.05823","Wet Season 2021 (03.08-07.21.2021)","Unidentifiable","2021-05-25","09:54:07","05250670.JPG","","","","","","","","","K05a","2021-03-08","2021-07-20","","","Bushnell","Trophy Cam HD","","","","16","Mooring Research"
"796","Kamuk 2021 (March-July)","K05a","9.20264","-83.05823","Wet Season 2021 (03.08-07.21.2021)","Unidentifiable","2021-05-30","08:44:08","05300673.JPG","","","","","","","","","K05a","2021-03-08","2021-07-20","","","Bushnell","Trophy Cam HD","","","","16","Mooring Research"
"797","Kamuk 2021 (March-July)","K05a","9.20264","-83.05823","Wet Season 2021 (03.08-07.21.2021)","Animal","2021-05-30","18:53:44","05300674.JPG","MAMMALIA","CARNIVORA","FELIDAE","Panthera","leo","","1","Emily Bohnet","K05a","2021-03-08","2021-07-20","","","Bushnell","Trophy Cam HD","","","","16","Mooring Research"
"798","Kamuk 2021 (March-July)","K05a","9.20264","-83.05823","Wet Season 2021 (03.08-07.21.2021)","Animal","2021-05-31","00:45:38","05310675.JPG","MAMMALIA","PERISSODACTYLA","TAPIRIDAE","Tapirus","bairdii","","1","Emily Bohnet","K05a","2021-03-08","2021-07-20","","","Bushnell","Trophy Cam HD","","","","16","Mooring Research"
"799","Kamuk 2021 (March-July)","K05a","9.20264","-83.05823","Wet Season 2021 (03.08-07.21.2021)","Animal","2021-05-31","00:45:40","05310676.JPG","MAMMALIA","PERISSODACTYLA","TAPIRIDAE","Tapirus","bairdii","","1","Emily Bohnet","K05a","2021-03-08","2021-07-20","","","Bushnell","Trophy Cam HD","","","","16","Mooring Research"
"800","Kamuk 2021 (March-July)","K05a","9.20264","-83.05823","Wet Season 2021 (03.08-07.21.2021)","Animal","2021-05-31","00:45:41","05310677.JPG","MAMMALIA","PERISSODACTYLA","TAPIRIDAE","Tapirus","bairdii","","1","Emily Bohnet","K05a","2021-03-08","2021-07-20","","","Bushnell","Trophy Cam HD","","","","16","Mooring Research"
