"station","species","date","hour"
"PILA01","Cuniculus paca","7/31/20","2:40:41"
"PILA01","Cuniculus paca","8/2/20","19:32:07"
"PILA01","Cuniculus paca","8/3/20","19:55:52"
"PILA01","Cuniculus paca","8/5/20","19:32:03"
"PILA01","Cuniculus paca","8/7/20","19:34:12"
"PILA01","Cuniculus paca","8/9/20","20:22:08"
"PILA01","Cuniculus paca","8/10/20","23:51:57"
"PILA01","Cuniculus paca","8/12/20","20:38:35"
"PILA01","Cuniculus paca","8/16/20","0:28:38"
"PILA01","Cuniculus paca","8/17/20","20:48:34"
"PILA01","Cuniculus paca","8/19/20","2:04:14"
"PILA01","Cuniculus paca","8/22/20","23:26:25"
"PILA01","Cuniculus paca","9/6/20","22:10:02"
"PILA01","Cuniculus paca","9/11/20","0:23:08"
"PILA01","Cuniculus paca","9/15/20","19:31:09"
"PILA01","Cuniculus paca","9/20/20","1:26:05"
"PILA01","Cuniculus paca","9/21/20","21:52:25"
"PILA02","Cuniculus paca","5/31/17","22:43:38"
"PILA02","Cuniculus paca","6/5/17","20:21:33"
"PILA02","Cuniculus paca","6/21/17","21:05:05"
"PILA02","Cuniculus paca","6/23/17","22:00:06"
"PILA02","Cuniculus paca","6/28/17","23:11:08"
"PILA02","Cuniculus paca","8/21/17","19:56:20"
"PILA02","Cuniculus paca","8/28/17","23:20:19"
"PILA02","Cuniculus paca","8/30/17","1:22:30"
"PILA02","Cuniculus paca","9/19/17","22:45:56"
"PILA02","Cuniculus paca","1/8/18","18:08:37"
"PILA02","Cuniculus paca","7/11/18","19:22:53"
"PILA02","Cuniculus paca","7/13/18","19:13:14"
"PILA02","Cuniculus paca","8/16/18","2:07:20"
"PILA02","Cuniculus paca","11/4/18","22:32:11"
"PILA02","Cuniculus paca","5/27/19","21:39:28"
"PILA02","Cuniculus paca","6/1/19","0:25:13"
"PILA02","Cuniculus paca","6/24/19","0:34:23"
"PILA02","Cuniculus paca","11/27/19","1:37:13"
"PILA02","Cuniculus paca","11/29/19","22:18:44"
"PILA02","Cuniculus paca","12/14/19","18:22:33"
"PILA02","Cuniculus paca","12/20/19","20:52:10"
"PILA02","Cuniculus paca","12/22/19","18:55:37"
"PILA02","Cuniculus paca","12/26/19","22:40:09"
"PILA02","Cuniculus paca","12/29/19","1:08:44"
"PILA02","Cuniculus paca","1/5/20","2:44:48"
"PILA02","Cuniculus paca","1/18/20","18:47:47"
"PILA02","Cuniculus paca","1/20/20","19:10:16"
"PILA02","Cuniculus paca","1/22/20","18:59:45"
"PILA02","Cuniculus paca","1/27/20","18:29:42"
"PILA02","Cuniculus paca","1/29/20","23:11:29"
"PILA02","Cuniculus paca","2/2/20","1:40:43"
"PILA02","Cuniculus paca","2/11/20","19:47:08"
"PILA02","Cuniculus paca","2/13/20","18:56:43"
"PILA02","Cuniculus paca","2/17/20","22:23:25"
"PILA02","Cuniculus paca","2/20/20","19:12:09"
"PILA02","Cuniculus paca","2/22/20","19:55:33"
"PILA02","Cuniculus paca","2/24/20","19:18:43"
"PILA02","Cuniculus paca","2/25/20","23:00:25"
"PILA02","Cuniculus paca","2/27/20","18:59:37"
"PILA02","Cuniculus paca","3/1/20","1:00:57"
"PILA02","Cuniculus paca","3/4/20","2:49:32"
"PILA02","Cuniculus paca","3/12/20","19:04:30"
"PILA02","Cuniculus paca","3/13/20","19:13:16"
"PILA02","Cuniculus paca","3/15/20","18:58:17"
"PILA02","Cuniculus paca","3/19/20","0:23:22"
"PILA02","Cuniculus paca","3/22/20","19:54:29"
"PILA02","Cuniculus paca","3/24/20","19:09:37"
"PILA02","Cuniculus paca","3/27/20","18:53:22"
"PILA02","Cuniculus paca","3/29/20","19:20:59"
"PILA02","Cuniculus paca","4/3/20","23:38:36"
"PILA02","Cuniculus paca","4/10/20","19:02:24"
"PILA02","Cuniculus paca","4/11/20","23:08:50"
"PILA02","Cuniculus paca","4/13/20","18:34:12"
"PILA02","Cuniculus paca","4/16/20","18:45:36"
"PILA02","Cuniculus paca","4/17/20","19:20:06"
"PILA02","Cuniculus paca","4/20/20","0:45:08"
"PILA02","Cuniculus paca","4/25/20","18:46:04"
"PILA02","Cuniculus paca","4/27/20","19:51:00"
"PILA02","Cuniculus paca","5/1/20","0:57:23"
"PILA02","Cuniculus paca","5/4/20","3:03:54"
"PILA02","Cuniculus paca","5/18/20","0:02:52"
"PILA02","Cuniculus paca","5/19/20","20:35:57"
"PILA02","Cuniculus paca","5/21/20","0:46:38"
"PILA02","Cuniculus paca","5/22/20","1:25:08"
"PILA02","Cuniculus paca","5/26/20","0:54:56"
"PILA02","Cuniculus paca","6/1/20","2:26:08"
"PILA02","Cuniculus paca","6/6/20","20:07:34"
"PILA02","Cuniculus paca","6/9/20","21:04:26"
"PILA02","Cuniculus paca","6/12/20","23:11:54"
"PILA02","Cuniculus paca","6/15/20","18:43:36"
"PILA02","Cuniculus paca","6/20/20","18:48:50"
"PILA02","Cuniculus paca","6/22/20","2:15:40"
"PILA02","Cuniculus paca","6/24/20","21:04:53"
"PILA02","Cuniculus paca","6/30/20","3:42:41"
"PILA02","Cuniculus paca","7/2/20","4:07:33"
"PILA02","Cuniculus paca","7/6/20","18:36:05"
"PILA02","Cuniculus paca","7/8/20","18:53:35"
"PILA02","Cuniculus paca","7/11/20","18:39:41"
"PILA02","Cuniculus paca","7/13/20","19:00:41"
"PILA02","Cuniculus paca","7/14/20","23:13:36"
"PILA02","Cuniculus paca","7/20/20","1:56:32"
"PILA02","Cuniculus paca","7/21/20","23:20:04"
"PILA02","Cuniculus paca","7/24/20","23:17:05"
"PILA02","Cuniculus paca","7/27/20","20:50:04"
"PILA02","Cuniculus paca","7/29/20","3:02:47"
"PILA02","Cuniculus paca","8/1/20","2:13:24"
"PILA02","Cuniculus paca","8/8/20","18:45:36"
"PILA02","Cuniculus paca","8/11/20","22:39:43"
"PILA02","Cuniculus paca","8/15/20","19:07:41"
"PILA02","Cuniculus paca","9/15/20","0:34:52"
"PILA02","Cuniculus paca","9/18/20","21:30:24"
"PILA02","Cuniculus paca","9/21/20","20:26:19"
"PILA02","Cuniculus paca","9/24/20","22:57:13"
"PILA03","Cuniculus paca","6/2/17","22:25:18"
"PILA03","Cuniculus paca","9/30/17","0:00:00"
"PILA03","Cuniculus paca","6/24/18","19:37:19"
"PILA03","Cuniculus paca","5/24/19","22:13:51"
"PILA03","Cuniculus paca","5/26/19","0:25:13"
"PILA03","Cuniculus paca","5/29/19","20:03:13"
"PILA03","Cuniculus paca","11/25/19","18:50:13"
"PILA03","Cuniculus paca","8/12/20","22:34:28"
"PILA03","Cuniculus paca","8/14/20","21:33:56"
"PILA03","Cuniculus paca","9/8/20","20:30:02"
"PILA04","Cuniculus paca","8/23/17","19:31:08"
"PILA04","Cuniculus paca","9/7/17","19:47:10"
"PILA04","Cuniculus paca","9/17/17","20:10:05"
"PILA04","Cuniculus paca","9/19/17","21:14:15"
"PILA04","Cuniculus paca","6/9/20","20:58:43"
"PILA04","Cuniculus paca","6/15/20","22:37:51"
"PILA04","Cuniculus paca","8/15/20","22:56:53"
"PILA04","Cuniculus paca","8/19/20","23:15:15"
"PILA04","Cuniculus paca","8/27/20","1:27:58"
"PILA04","Cuniculus paca","9/8/20","20:58:30"
"PILA05","Cuniculus paca","6/28/17","19:01:20"
"PILA05","Cuniculus paca","6/30/17","23:47:49"
"PILA05","Cuniculus paca","7/22/17","20:46:45"
"PILA05","Cuniculus paca","8/11/17","20:35:18"
"PILA05","Cuniculus paca","8/14/17","22:48:13"
"PILA05","Cuniculus paca","8/26/17","21:50:56"
"PILA05","Cuniculus paca","4/9/18","0:13:45"
"PILA05","Cuniculus paca","5/9/18","1:13:20"
"PILA05","Cuniculus paca","5/18/18","0:43:33"
"PILA05","Cuniculus paca","5/23/18","3:07:56"
"PILA05","Cuniculus paca","6/17/18","22:01:30"
"PILA05","Cuniculus paca","7/1/18","20:19:28"
"PILA05","Cuniculus paca","9/1/18","20:54:58"
"PILA05","Cuniculus paca","9/4/18","22:29:57"
"PILA06","Cuniculus paca","8/1/20","0:58:43"
"CBQTC1","Dasyprocta punctata","2/16/19","5:38:55"
"CBQTC1","Dasyprocta punctata","4/5/19","13:42:58"
"CBQTC1","Dasyprocta punctata","7/17/20","18:03:47"
"CBQTC1","Dasyprocta punctata","7/19/20","5:41:42"
"CBQTC1","Dasyprocta punctata","7/28/20","6:51:41"
"CBQTC1","Dasyprocta punctata","8/11/20","7:04:28"
"CBQTC1","Dasyprocta punctata","8/13/20","9:36:13"
"CBQTC2","Dasyprocta punctata","7/19/20","16:40:41"
"CBQTC2","Dasyprocta punctata","8/16/20","16:44:25"
"CBQTC2","Dasyprocta punctata","11/26/20","15:27:40"
"CBQTC2","Dasyprocta punctata","12/4/20","12:39:25"
"CBQTC5","Dasyprocta punctata","9/16/20","10:19:24"
"CBQTC5","Dasyprocta punctata","9/24/20","6:06:28"
"CBQTC5","Dasyprocta punctata","10/16/20","9:59:39"
"CBQTC6","Dasyprocta punctata","5/27/19","8:10:52"
"CBQTC6","Dasyprocta punctata","5/29/19","6:12:19"
"CBQTC6","Dasyprocta punctata","6/1/19","6:22:56"
"K01","Dasyprocta punctata","11/21/20","9:23:49"
"K03","Dasyprocta punctata","7/6/20","23:11:14"
"PILA01","Dasyprocta punctata","4/30/18","12:20:16"
"PILA01","Dasyprocta punctata","6/9/18","11:28:00"
"PILA01","Dasyprocta punctata","11/5/18","13:10:41"
"PILA01","Dasyprocta punctata","3/21/19","5:43:46"
"PILA02","Dasyprocta punctata","8/31/18","7:08:05"
"PILA02","Dasyprocta punctata","5/4/20","8:14:45"
"PILA03","Dasyprocta punctata","6/27/18","6:51:49"
"PILA03","Dasyprocta punctata","2/16/19","14:58:24"
"PILA04","Dasyprocta punctata","4/13/19","10:48:35"
"PILA04","Dasyprocta punctata","9/10/20","15:49:37"
"PILA05","Dasyprocta punctata","9/10/20","16:15:20"
"CBQTC1","Dasypus novemcitus","3/6/20","20:35:50"
"CBQTC1","Dasypus novemcitus","7/19/20","19:10:03"
"CBQTC1","Dasypus novemcitus","7/22/20","19:12:33"
"CBQTC1","Dasypus novemcitus","8/23/20","23:17:51"
"CBQTC2","Dasypus novemcitus","6/21/19","22:32:39"
"CBQTC2","Dasypus novemcitus","11/26/19","1:01:34"
"CBQTC2","Dasypus novemcitus","7/21/20","3:05:33"
"CBQTC2","Dasypus novemcitus","7/26/20","4:21:24"
"CBQTC2","Dasypus novemcitus","7/27/20","20:51:05"
"CBQTC2","Dasypus novemcitus","7/29/20","21:19:55"
"CBQTC2","Dasypus novemcitus","8/29/20","19:50:32"
"CBQTC2","Dasypus novemcitus","9/1/20","22:13:11"
"CBQTC2","Dasypus novemcitus","9/2/20","22:37:35"
"CBQTC2","Dasypus novemcitus","9/7/20","18:19:20"
"CBQTC2","Dasypus novemcitus","9/19/20","0:02:13"
"CBQTC2","Dasypus novemcitus","9/21/20","19:49:48"
"CBQTC2","Dasypus novemcitus","9/23/20","3:55:45"
"CBQTC2","Dasypus novemcitus","9/24/20","23:53:01"
"CBQTC2","Dasypus novemcitus","9/26/20","4:29:15"
"CBQTC2","Dasypus novemcitus","9/27/20","4:33:42"
"CBQTC2","Dasypus novemcitus","9/30/20","18:13:51"
"CBQTC2","Dasypus novemcitus","10/5/20","19:33:35"
"CBQTC2","Dasypus novemcitus","10/7/20","21:28:54"
"CBQTC2","Dasypus novemcitus","10/10/20","19:16:46"
"CBQTC2","Dasypus novemcitus","10/11/20","21:31:55"
"CBQTC2","Dasypus novemcitus","10/13/20","18:32:30"
"CBQTC2","Dasypus novemcitus","10/14/20","23:47:25"
"CBQTC2","Dasypus novemcitus","10/18/20","2:50:52"
"CBQTC2","Dasypus novemcitus","10/19/20","18:13:00"
"CBQTC2","Dasypus novemcitus","10/20/20","18:37:45"
"CBQTC2","Dasypus novemcitus","10/21/20","20:18:55"
"CBQTC2","Dasypus novemcitus","10/22/20","23:32:00"
"CBQTC2","Dasypus novemcitus","10/26/20","0:08:00"
"CBQTC2","Dasypus novemcitus","10/28/20","1:26:12"
"CBQTC2","Dasypus novemcitus","10/31/20","21:40:25"
"CBQTC2","Dasypus novemcitus","11/2/20","21:18:50"
"CBQTC2","Dasypus novemcitus","11/8/20","2:16:07"
"CBQTC2","Dasypus novemcitus","11/12/20","1:19:22"
"CBQTC2","Dasypus novemcitus","11/15/20","18:42:11"
"CBQTC2","Dasypus novemcitus","11/18/20","19:36:13"
"CBQTC2","Dasypus novemcitus","11/22/20","23:52:50"
"CBQTC2","Dasypus novemcitus","11/27/20","4:54:31"
"CBQTC2","Dasypus novemcitus","12/1/20","21:32:48"
"CBQTC2","Dasypus novemcitus","12/3/20","22:10:59"
"CBQTC2","Dasypus novemcitus","12/4/20","23:02:19"
"CBQTC2","Dasypus novemcitus","12/15/20","0:08:22"
"CBQTC2","Dasypus novemcitus","12/16/20","3:33:09"
"CBQTC2","Dasypus novemcitus","12/29/20","21:06:27"
"CBQTC2","Dasypus novemcitus","1/8/21","3:27:18"
"CBQTC5","Dasypus novemcitus","9/17/20","2:18:32"
"CBQTC5","Dasypus novemcitus","9/19/20","23:05:32"
"CBQTC6","Dasypus novemcitus","9/11/20","18:45:50"
"CBQTC8","Dasypus novemcitus","12/30/18","11:11:31"
"CBQTC8","Dasypus novemcitus","1/1/19","15:17:20"
"CBQTC8","Dasypus novemcitus","5/2/19","1:46:17"
"CBQTC8","Dasypus novemcitus","1/25/20","21:24:34"
"CBQTC8","Dasypus novemcitus","9/7/20","21:50:20"
"CBQTC8","Dasypus novemcitus","9/16/20","20:08:52"
"CBQTC8","Dasypus novemcitus","9/18/20","2:50:55"
"CBQTC8","Dasypus novemcitus","2/3/21","19:03:32"
"CBQTC8","Dasypus novemcitus","2/5/21","23:17:41"
"CBQTC8","Dasypus novemcitus","3/11/21","18:37:29"
"CBQTC8","Dasypus novemcitus","4/16/21","3:49:05"
"K06","Dasypus novemcitus","1/16/21","11:19:39"
"K10","Dasypus novemcitus","11/8/18","16:31:47"
"K10","Dasypus novemcitus","6/22/19","18:20:05"
"K10","Dasypus novemcitus","7/2/19","21:55:31"
"K10","Dasypus novemcitus","7/5/19","17:19:39"
"K10","Dasypus novemcitus","10/6/20","21:04:44"
"PILA01","Dasypus novemcitus","8/5/18","3:23:42"
"PILA02","Dasypus novemcitus","6/29/17","1:36:15"
"PILA02","Dasypus novemcitus","7/18/17","21:25:43"
"PILA03","Dasypus novemcitus","11/7/18","19:24:15"
"PILA03","Dasypus novemcitus","12/5/18","20:30:43"
"PILA04","Dasypus novemcitus","12/18/19","20:44:04"
"PILA08","Dasypus novemcitus","1/13/19","3:37:43"
"PILA09","Dasypus novemcitus","11/4/18","21:07:23"
"PILA10","Dasypus novemcitus","1/13/19","23:36:21"
"CBQTC1","Didelphis marsupialis","1/12/17","8:10:24"
"CBQTC1","Didelphis marsupialis","1/23/17","2:28:36"
"CBQTC1","Didelphis marsupialis","9/14/20","19:39:46"
"CBQTC2","Didelphis marsupialis","9/14/20","18:20:12"
"CBQTC5","Didelphis marsupialis","3/1/19","21:00:45"
"CBQTC5","Didelphis marsupialis","5/25/19","3:51:24"
"CBQTC5","Didelphis marsupialis","11/4/19","22:52:31"
"CBQTC5","Didelphis marsupialis","11/30/19","1:39:25"
"CBQTC5","Didelphis marsupialis","12/1/19","19:22:48"
"CBQTC5","Didelphis marsupialis","1/7/20","22:14:06"
"CBQTC5","Didelphis marsupialis","1/14/20","22:53:21"
"CBQTC5","Didelphis marsupialis","2/12/20","23:03:16"
"CBQTC5","Didelphis marsupialis","3/15/20","3:26:19"
"CBQTC5","Didelphis marsupialis","3/17/20","1:29:51"
"CBQTC5","Didelphis marsupialis","9/17/20","20:42:37"
"CBQTC5","Didelphis marsupialis","11/1/20","18:15:09"
"CBQTC5","Didelphis marsupialis","11/26/20","1:53:46"
"CBQTC5","Didelphis marsupialis","12/3/20","5:02:29"
"CBQTC5","Didelphis marsupialis","12/10/20","22:11:11"
"CBQTC6","Didelphis marsupialis","2/17/19","20:59:35"
"CBQTC6","Didelphis marsupialis","3/3/19","23:26:06"
"CBQTC6","Didelphis marsupialis","3/6/19","1:58:45"
"CBQTC6","Didelphis marsupialis","2/5/20","21:45:40"
"CBQTC6","Didelphis marsupialis","2/7/20","1:48:47"
"CBQTC6","Didelphis marsupialis","2/8/20","21:20:31"
"CBQTC6","Didelphis marsupialis","2/10/20","20:40:22"
"CBQTC6","Didelphis marsupialis","12/9/20","22:35:53"
"CBQTC7","Didelphis marsupialis","5/3/19","0:40:55"
"CBQTC7","Didelphis marsupialis","9/20/20","17:56:18"
"CBQTC8","Didelphis marsupialis","1/9/17","12:54:07"
"CBQTC8","Didelphis marsupialis","12/11/18","10:34:20"
"CBQTC8","Didelphis marsupialis","12/28/18","9:20:24"
"CBQTC8","Didelphis marsupialis","5/9/19","0:39:56"
"CBQTC8","Didelphis marsupialis","10/21/19","1:09:47"
"CBQTC8","Didelphis marsupialis","10/22/19","20:14:31"
"CBQTC8","Didelphis marsupialis","10/25/19","20:11:54"
"CBQTC8","Didelphis marsupialis","11/1/19","21:30:29"
"CBQTC8","Didelphis marsupialis","11/5/19","0:38:37"
"CBQTC8","Didelphis marsupialis","11/7/19","4:14:29"
"CBQTC8","Didelphis marsupialis","11/11/19","22:31:02"
"CBQTC8","Didelphis marsupialis","11/13/19","2:22:02"
"CBQTC8","Didelphis marsupialis","11/15/19","2:40:34"
"CBQTC8","Didelphis marsupialis","11/16/19","22:32:52"
"CBQTC8","Didelphis marsupialis","11/19/19","19:13:54"
"CBQTC8","Didelphis marsupialis","11/25/19","19:31:56"
"CBQTC8","Didelphis marsupialis","12/13/19","23:34:30"
"CBQTC8","Didelphis marsupialis","12/19/19","19:42:00"
"CBQTC8","Didelphis marsupialis","12/22/19","3:41:55"
"CBQTC8","Didelphis marsupialis","12/26/19","22:22:11"
"CBQTC8","Didelphis marsupialis","12/28/19","21:22:36"
"CBQTC8","Didelphis marsupialis","12/30/19","1:10:06"
"CBQTC8","Didelphis marsupialis","1/1/20","20:01:26"
"CBQTC8","Didelphis marsupialis","1/6/20","4:04:10"
"CBQTC8","Didelphis marsupialis","1/16/20","0:42:50"
"CBQTC8","Didelphis marsupialis","1/23/20","2:07:55"
"CBQTC8","Didelphis marsupialis","1/25/20","19:31:53"
"CBQTC8","Didelphis marsupialis","1/27/20","19:40:53"
"CBQTC8","Didelphis marsupialis","1/29/20","19:53:41"
"CBQTC8","Didelphis marsupialis","2/6/20","18:12:15"
"CBQTC8","Didelphis marsupialis","2/10/20","20:46:53"
"CBQTC8","Didelphis marsupialis","2/14/20","18:58:34"
"CBQTC8","Didelphis marsupialis","2/17/20","22:52:04"
"CBQTC8","Didelphis marsupialis","2/19/20","1:47:54"
"CBQTC8","Didelphis marsupialis","2/21/20","4:55:08"
"CBQTC8","Didelphis marsupialis","2/23/20","20:23:58"
"CBQTC8","Didelphis marsupialis","2/27/20","0:30:55"
"CBQTC8","Didelphis marsupialis","2/29/20","20:11:03"
"CBQTC8","Didelphis marsupialis","3/6/20","19:56:40"
"CBQTC8","Didelphis marsupialis","3/8/20","20:29:53"
"CBQTC8","Didelphis marsupialis","3/13/20","23:22:55"
"CBQTC8","Didelphis marsupialis","3/18/20","22:13:29"
"CBQTC8","Didelphis marsupialis","3/21/20","0:00:25"
"CBQTC8","Didelphis marsupialis","3/30/20","20:35:01"
"CBQTC8","Didelphis marsupialis","4/3/20","1:22:36"
"CBQTC8","Didelphis marsupialis","4/5/20","4:20:07"
"CBQTC8","Didelphis marsupialis","5/21/20","17:54:37"
"CBQTC8","Didelphis marsupialis","6/26/20","0:37:48"
"CBQTC8","Didelphis marsupialis","7/3/20","1:21:12"
"CBQTC8","Didelphis marsupialis","7/5/20","20:52:05"
"CBQTC8","Didelphis marsupialis","9/7/20","20:18:22"
"CBQTC8","Didelphis marsupialis","10/20/20","0:22:24"
"CBQTC8","Didelphis marsupialis","10/25/20","17:38:24"
"CBQTC8","Didelphis marsupialis","10/28/20","17:55:35"
"CBQTC8","Didelphis marsupialis","10/30/20","21:35:37"
"CBQTC8","Didelphis marsupialis","11/14/20","20:39:59"
"CBQTC8","Didelphis marsupialis","12/20/20","1:15:45"
"CBQTC8","Didelphis marsupialis","1/20/21","20:55:33"
"CBQTC8","Didelphis marsupialis","2/14/21","17:46:19"
"CBQTC8","Didelphis marsupialis","2/25/21","1:40:54"
"CBQTC8","Didelphis marsupialis","3/26/21","20:09:13"
"K01","Didelphis marsupialis","12/4/19","23:34:04"
"K01","Didelphis marsupialis","12/7/19","4:02:56"
"K01","Didelphis marsupialis","12/14/19","23:06:33"
"K01","Didelphis marsupialis","12/19/19","4:16:41"
"K01","Didelphis marsupialis","12/20/19","4:44:11"
"K01","Didelphis marsupialis","1/3/20","20:37:35"
"K01","Didelphis marsupialis","1/6/20","23:50:06"
"K01","Didelphis marsupialis","1/11/20","18:17:47"
"K02","Didelphis marsupialis","3/2/19","19:30:55"
"PILA01","Didelphis marsupialis","6/22/17","22:06:58"
"PILA01","Didelphis marsupialis","7/4/17","2:03:46"
"PILA01","Didelphis marsupialis","7/10/17","19:33:25"
"PILA01","Didelphis marsupialis","7/18/17","0:52:43"
"PILA01","Didelphis marsupialis","7/20/17","19:21:58"
"PILA01","Didelphis marsupialis","7/25/17","5:20:51"
"PILA01","Didelphis marsupialis","7/27/17","19:38:00"
"PILA01","Didelphis marsupialis","8/5/17","0:59:35"
"PILA01","Didelphis marsupialis","12/6/17","2:56:28"
"PILA01","Didelphis marsupialis","12/7/17","5:00:14"
"PILA01","Didelphis marsupialis","12/20/17","17:54:52"
"PILA01","Didelphis marsupialis","12/22/17","22:59:41"
"PILA01","Didelphis marsupialis","12/25/17","22:52:48"
"PILA01","Didelphis marsupialis","12/29/17","1:59:11"
"PILA01","Didelphis marsupialis","1/1/18","2:08:21"
"PILA01","Didelphis marsupialis","1/7/18","18:10:55"
"PILA01","Didelphis marsupialis","1/18/18","4:25:51"
"PILA01","Didelphis marsupialis","1/24/18","20:19:15"
"PILA01","Didelphis marsupialis","2/14/18","17:36:32"
"PILA01","Didelphis marsupialis","3/4/18","0:09:10"
"PILA01","Didelphis marsupialis","11/17/18","23:34:04"
"PILA01","Didelphis marsupialis","11/20/18","17:15:54"
"PILA01","Didelphis marsupialis","11/30/18","23:43:14"
"PILA01","Didelphis marsupialis","12/11/18","23:22:36"
"PILA01","Didelphis marsupialis","12/18/18","22:23:01"
"PILA01","Didelphis marsupialis","1/1/19","17:57:10"
"PILA01","Didelphis marsupialis","1/4/19","21:16:33"
"PILA01","Didelphis marsupialis","1/13/19","3:14:48"
"PILA01","Didelphis marsupialis","2/10/19","4:30:26"
"PILA01","Didelphis marsupialis","3/2/19","0:29:48"
"PILA01","Didelphis marsupialis","4/4/19","4:14:24"
"PILA01","Didelphis marsupialis","12/8/19","20:31:26"
"PILA01","Didelphis marsupialis","12/15/19","18:50:28"
"PILA01","Didelphis marsupialis","12/17/19","17:24:47"
"PILA01","Didelphis marsupialis","12/19/19","17:50:04"
"PILA01","Didelphis marsupialis","12/21/19","4:09:32"
"PILA01","Didelphis marsupialis","1/1/20","3:09:01"
"PILA01","Didelphis marsupialis","1/16/20","0:09:29"
"PILA01","Didelphis marsupialis","1/17/20","0:41:45"
"PILA01","Didelphis marsupialis","2/2/20","18:57:47"
"PILA01","Didelphis marsupialis","2/6/20","2:46:54"
"PILA01","Didelphis marsupialis","4/18/20","3:43:49"
"PILA01","Didelphis marsupialis","4/21/20","2:01:03"
"PILA01","Didelphis marsupialis","4/25/20","3:27:44"
"PILA01","Didelphis marsupialis","5/1/20","4:55:22"
"PILA01","Didelphis marsupialis","9/20/20","23:49:13"
"PILA02","Didelphis marsupialis","12/7/17","1:20:13"
"PILA02","Didelphis marsupialis","12/16/17","2:54:11"
"PILA02","Didelphis marsupialis","12/20/17","2:28:58"
"PILA02","Didelphis marsupialis","1/3/18","21:37:11"
"PILA02","Didelphis marsupialis","1/8/18","22:59:41"
"PILA02","Didelphis marsupialis","8/4/18","0:16:53"
"PILA02","Didelphis marsupialis","8/11/18","19:27:39"
"PILA02","Didelphis marsupialis","8/18/18","1:18:08"
"PILA02","Didelphis marsupialis","11/9/18","2:45:01"
"PILA02","Didelphis marsupialis","12/16/18","1:08:45"
"PILA02","Didelphis marsupialis","12/4/19","23:13:54"
"PILA02","Didelphis marsupialis","12/25/19","1:23:29"
"PILA02","Didelphis marsupialis","12/30/19","23:56:30"
"PILA02","Didelphis marsupialis","1/1/20","23:17:36"
"PILA02","Didelphis marsupialis","1/4/20","0:10:42"
"PILA02","Didelphis marsupialis","1/23/20","1:47:30"
"PILA02","Didelphis marsupialis","1/25/20","20:42:27"
"PILA02","Didelphis marsupialis","2/13/20","1:58:10"
"PILA02","Didelphis marsupialis","2/21/20","1:38:27"
"PILA02","Didelphis marsupialis","2/25/20","3:47:31"
"PILA02","Didelphis marsupialis","3/2/20","1:24:26"
"PILA02","Didelphis marsupialis","7/5/20","23:59:59"
"PILA03","Didelphis marsupialis","7/31/17","0:00:00"
"PILA03","Didelphis marsupialis","9/30/17","0:00:00"
"PILA03","Didelphis marsupialis","6/8/20","20:18:06"
"CBQTC2","Eira barbara","10/11/20","8:48:14"
"CBQTC5","Eira barbara","6/24/19","15:59:09"
"CBQTC5","Eira barbara","1/11/21","7:07:01"
"CBQTC5","Eira barbara","1/25/21","12:15:40"
"CBQTC6","Eira barbara","3/7/19","7:18:30"
"CBQTC6","Eira barbara","5/7/19","11:38:17"
"CBQTC6","Eira barbara","9/13/20","8:22:18"
"CBQTC7","Eira barbara","2/20/20","14:50:07"
"CBQTC7","Eira barbara","8/10/20","12:38:08"
"CBQTC8","Eira barbara","7/11/20","13:32:04"
"CBQTC8","Eira barbara","8/11/20","14:09:25"
"CBQTC8","Eira barbara","4/13/21","10:51:46"
"K01","Eira barbara","12/11/18","10:04:55"
"K01","Eira barbara","10/14/20","13:02:13"
"K01","Eira barbara","11/2/20","12:39:28"
"K02","Eira barbara","8/24/18","11:53:49"
"K02","Eira barbara","9/4/18","16:30:24"
"K02","Eira barbara","9/24/19","11:25:15"
"K02","Eira barbara","6/9/20","12:32:21"
"K03","Eira barbara","9/4/19","9:10:02"
"K03","Eira barbara","9/24/19","15:55:42"
"K03","Eira barbara","5/13/20","8:13:44"
"K03","Eira barbara","5/20/20","8:03:50"
"K03","Eira barbara","5/31/20","7:46:20"
"K03","Eira barbara","11/25/20","14:30:47"
"K04","Eira barbara","12/10/18","20:11:22"
"K04","Eira barbara","1/29/20","12:27:26"
"K04","Eira barbara","3/3/20","13:09:15"
"K04","Eira barbara","3/16/20","0:53:24"
"K04","Eira barbara","5/8/20","16:25:49"
"K05","Eira barbara","7/16/18","9:29:30"
"K05","Eira barbara","1/23/20","10:43:21"
"K05","Eira barbara","3/3/20","13:34:55"
"K07","Eira barbara","9/27/18","23:34:05"
"PILA01","Eira barbara","6/6/17","11:00:03"
"PILA01","Eira barbara","8/13/17","13:29:01"
"PILA01","Eira barbara","8/30/17","9:26:05"
"PILA01","Eira barbara","6/4/18","8:04:43"
"PILA01","Eira barbara","6/25/18","12:43:48"
"PILA01","Eira barbara","6/26/20","7:12:13"
"PILA01","Eira barbara","7/2/20","6:15:27"
"PILA01","Eira barbara","7/5/20","13:28:28"
"PILA01","Eira barbara","8/3/20","11:58:59"
"PILA01","Eira barbara","8/14/20","14:49:47"
"PILA02","Eira barbara","6/7/17","13:40:29"
"PILA02","Eira barbara","3/5/19","14:40:04"
"PILA02","Eira barbara","7/20/20","9:23:02"
"PILA02","Eira barbara","7/23/20","9:31:08"
"PILA02","Eira barbara","7/27/20","10:25:20"
"PILA03","Eira barbara","8/20/18","5:09:33"
